Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit"
panda-swimsuit-ready-to-ship,"Panda Swimsuit *Ready to Ship*","<meta charset=""utf-8""><span>Not available in your size? </span><span style=""color: #000000;""><a href=""http://www.rageon.com/products/panda-swinsuit"" style=""color: #000000;""><strong><em>Click here to order now! </em></strong></a></span>","Mr. GuGu","Ready to Ship","All-Over-Prints, care-instructions, Coupon, Girls, Mr. GuGu, Ready to Ship, Retail, shipping-1-days, shipping-10-days, size-M, size-S, Swimwear",TRUE,Size,Small,Color,Aqua,,,GUGSW0088WSMRTS,0,shopify,1,deny,manual,99.95,109.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT_grande_da53c808-ad3b-4780-8326-769587626ba2.jpeg?v=1438488396,,FALSE,GUGSW0088WSMRTS,unisex,adult,"apparel & accessories > clothing > swimwear",,,,,New,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT_grande_da53c808-ad3b-4780-8326-769587626ba2.jpeg?v=1438488396&var_sku=GUGSW0088WSMRTS,lb
panda-swimsuit-ready-to-ship,,,,,,,Size,Medium,Color,Aqua,,,GUGSW0088WMDRTS,0,shopify,1,deny,manual,99.95,109.95,TRUE,TRUE,,,,,GUGSW0088WMDRTS,female,adult,"apparel & accessories > clothing > swimwear",,,,,New,,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT.jpeg?v=1438467183&var_sku=GUGSW0088WMDRTS,lb
panda-swinsuit,"Panda Swimsuit","Panda Swimsuit","Mr. GuGu",Swimwear,"All-Over-Print, Coupon, Girls, Mr. GuGu, PreOrdered, Retail, shipping-21-days, size-L, size-M, size-S, Swimwear",TRUE,Size,Small,Color,Aqua,,,GUGSW0088WSM,250,,0,deny,manual,64.95,89.95,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT.jpeg?v=1438467183,,FALSE,GUGSW0088WSM,unisex,adult,"apparel & accessories > clothing > swimwear",,,,,New,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT.jpeg?v=1438467183&var_sku=GUGSW0088WSM,lb
panda-swinsuit,,,,,,,Size,Large,Color,Aqua,,,GUGSW0088WLG,250,,1,deny,manual,64.95,89.95,TRUE,TRUE,,,,,GUGSW0088WLG,female,adult,"apparel & accessories > clothing > swimwear",,,,,New,,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT.jpeg?v=1438467183&var_sku=GUGSW0088WLG,lb
panda-swinsuit,,,,,,,Size,Medium,Color,Aqua,,,GUGSW0088WMD,250,,0,deny,manual,64.95,89.95,TRUE,TRUE,,,,,GUGSW0088WMD,female,adult,"apparel & accessories > clothing > swimwear",,,,,New,,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/GUG441_PANDA-SWIMSUIT.jpeg?v=1438467183&var_sku=GUGSW0088WMD,lb
