Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Alt Text","Gift Card","Google Shopping / MPN","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / Google Product Category","SEO Title","SEO Description","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit"
drugs-wristband,"DRUGS Wristband","<p>You&#39;ve hearot about them, but what have they all said? You could always let people know that you found out for yourself.</p>","Let's Rage","Fannypacks & Accessories","Accessories, Fannypacks & Accessories, Girls, Guys, High Times, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, theme-drugs, warehouse, Wristbands",TRUE,Size,"One Size",Color,Black,,,LRCWB0002UOS,249,shopify,16,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC4102666.jpeg?v=1438467025,,FALSE,LRCWB0002UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC4102666.jpeg?v=1438467025&var_sku=LRCWB0002UOS,lb
dtf-wristband,"DTF Wristband","You are? Let everyone know this DTF wristband will let everyone know when you&#39;re good to go.
<p>Attention: Instagram and Twitter lovers! <br> Tag @letsrage and post hashtags for #letsrage and #letsrageclothing fohance to get reposted and discounts!</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",TRUE,Size,"One Size",Color,Black,,,LRCWB0003UOS,249,shopify,10,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC8579817.jpeg?v=1438467027,,FALSE,LRCWB0003UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC8579817.jpeg?v=1438467027&var_sku=LRCWB0003UOS,lb
hot-mess-wristband,"HOT MESS Wristband","<p>Let the world know that you love the life you livhether you&#39;rOT MESS or not!</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",FALSE,Size,"One Size",Color,"Light Cyan",,,LRCWB0007UOS,249,shopify,0,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC1850783.jpeg?v=1438467029,,FALSE,LRCWB0007UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,,,New,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC1850783.jpeg?v=1438467029&var_sku=LRCWB0007UOS,lb
i-love-sluts-wristband,"I LOVE SLUTS Wristband","<p>Let the world know all about your love for the more sexually aggressive guys and girls. Who doesn&#39;t love SLUTS?</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",FALSE,Size,"One Size",Color,Black,,,LRCWB0001UOS,249,shopify,0,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC6090554.jpeg?v=1438467030,,FALSE,LRCWB0001UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC6090554.jpeg?v=1438467030&var_sku=LRCWB0001UOS,lb
lets-fucking-rage-wristband-white,"LET'S FUCKING RAGE! Wristband (White)","<p>You live your lifuarter-mile aime. Now it&#39;s time to fucking rage!</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",TRUE,Size,"One Size",Color,White,,,LRCWB0008UOS,249,shopify,28,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC1311775.jpeg?v=1438467034,,FALSE,LRCWB0008UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC1311775.jpeg?v=1438467034&var_sku=LRCWB0008UOS,lb
lets-fucking-rage-wristbands,"LET'S FUCKING RAGE! Wristbands","<p>You live your lifuarter-mile aime. Now it&#39;s time to fucking rage!</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",TRUE,Size,"One Size",Color,Black,,,LRCWB0009UOS,249,shopify,81,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC6439289.jpeg?v=1438467032,,FALSE,LRCWB0009UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC6439289.jpeg?v=1438467032&var_sku=LRCWB0009UOS,lb
pornstar-wristband,"PORNSTAR Wristband","<p>We have goals in life, and whether you aim to be one or be with onhis bracelet will let everyone know that you have no fucks left to give.</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",TRUE,Size,"One Size",Color,Black,,,LRCWB0011UOS,249,shopify,38,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC5613562.jpeg?v=1438467036,,FALSE,LRCWB0011UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC5613562.jpeg?v=1438467036&var_sku=LRCWB0011UOS,lb
sex-wristband,"SEX Wristband","<p>Sex iery black and white situation, just like how this wristband is black and white. Everyone loves sex, and everyone loves this wristband. Pick one up while supplies last!</p>","Let's Rage","Fannypacks & Accessories","$20 Holla, Accessories, Fannypacks & Accessories, Girls, Guys, Let's Rage, Ready to Ship, Retail, sale, shipping-1-days, shipping-10-days, size-One-Size, warehouse, Wristbands",TRUE,Size,"One Size",Color,Black,,,LRCWB0012UOS,249,shopify,79,deny,manual,9.84,14.84,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC378347.jpeg?v=1438467037,,FALSE,LRCWB0012UOS,unisex,adult,"apparel & accessories > clothing accessories > wristbands",,,"Fannypacks & Accessories","Fannypacks & Accessories",new,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0228/8535/products/LRC378347.jpeg?v=1438467037&var_sku=LRCWB0012UOS,lb
